"episode","final_track_id","type","codec","language","track_name","source_track_id","action","applied_shift_ms","packet_matches","median_spread_ms"
"22","45","subtitles","SubRip/SRT","ro","Romanian","44","timing_corrected","-63","374","0.0"
"22","46","subtitles","SubRip/SRT","id-ID","Indonesian (Forced)","45","timing_corrected","-63","6","0.0"
"22","47","subtitles","SubRip/SRT","id-ID","Indonesian","46","timing_corrected","-63","379","0.0"
"22","48","subtitles","SubRip/SRT","id-ID","Indonesian (Dub)","47","timing_corrected","-63","355","0.0"
"22","49","subtitles","SubRip/SRT","th-TH","Thai (Forced)","48","timing_corrected","-63","4","0.0"
"22","50","subtitles","SubRip/SRT","th-TH","Thai","49","timing_corrected","-63","388","0.0"
"22","51","subtitles","SubRip/SRT","ko","Korean","50","timing_corrected","-63","392","0.0"
"22","52","subtitles","SubRip/SRT","da","Danish","51","timing_corrected","-63","378","0.0"
"22","53","subtitles","SubRip/SRT","zh-Hans","Chinese (Simplified)","52","timing_corrected","-63","386","0.0"
"22","54","subtitles","SubRip/SRT","zh-Hant","Chinese (Traditional)","53","timing_corrected","-63","387","0.0"
"22","55","subtitles","SubRip/SRT","vi-VN","Vietnamese","54","timing_corrected","-63","379","0.0"
"22","56","subtitles","SubRip/SRT","uk","Ukrainian","55","timing_corrected","-63","380","0.0"
"22","57","subtitles","SubRip/SRT","hu","Hungarian","56","timing_corrected","-63","381","0.0"
"22","58","subtitles","SubRip/SRT","cs","Czech","57","timing_corrected","-63","381","0.0"
"22","59","subtitles","SubRip/SRT","hr","Croatian","58","timing_corrected","-63","376","0.0"
"22","60","subtitles","SubRip/SRT","ms-MY","Malay","59","timing_corrected","-63","375","0.0"
"22","61","subtitles","SubRip/SRT","hi","Hindi (Forced)","60","timing_corrected","-63","5","0.0"
"22","62","subtitles","SubRip/SRT","hi","Hindi","61","timing_corrected","-63","380","0.0"
"23","1","audio","Opus","ja","Japanese","1","unchanged_timing","0","2227","0.0"
"23","2","audio","Opus","ja","Japanese 2.0 (Blu-ray)","","added","0","",""
"23","3","audio","Opus","en","English","2","timing_corrected","-32","2242","0.0"
"23","4","audio","Opus","es-419","Spanish (Latin America)","3","timing_corrected","-9","2243","0.0"
"23","5","audio","Opus","es-ES","Spanish (Spain)","4","timing_corrected","-53","2241","0.0"
"23","6","audio","Opus","ar-SA","Arabic","5","timing_corrected","-32","2242","0.0"
"23","7","audio","Opus","fr-FR","French (France)","6","timing_corrected","-32","2242","0.0"
"23","8","audio","Opus","de","German","7","timing_corrected","-29","2242","0.0"
"23","9","audio","Opus","it","Italian","8","timing_corrected","-53","2241","0.0"
"23","10","audio","Opus","pt-BR","Portuguese (Brazil)","9","timing_corrected","-53","2241","0.0"
"23","11","audio","Opus","id-ID","Indonesian","10","timing_corrected","-32","2242","0.0"
"23","12","audio","Opus","th-TH","Thai","11","timing_corrected","-32","2242","0.0"
"23","13","audio","Opus","hi","Hindi","12","timing_corrected","-53","2241","0.0"
"23","14","subtitles","SubRip/SRT","en","English (Forced)","13","timing_corrected","-62","7","0.0"
"23","15","subtitles","SubStationAlpha","en","English","14","timing_corrected","-82","2597","0.0"
"23","16","subtitles","SubRip/SRT","en","English (SDH)","15","timing_corrected","-62","587","0.0"
"23","17","subtitles","SubStationAlpha","en","English (Dub)","16","timing_corrected","-82","2628","0.0"
"23","18","subtitles","SubStationAlpha","en","English (Signs & Songs)","17","timing_corrected","-82","2103","0.0"
"23","19","subtitles","SubStationAlpha","en","English (Honorifics)","18","timing_corrected","-82","2597","0.0"
"23","20","subtitles","SubRip/SRT","es-419","Spanish (Latin America) (Forced)","19","timing_corrected","-62","6","0.0"
"23","21","subtitles","SubRip/SRT","es-419","Spanish (Latin America)","20","timing_corrected","-62","485","0.0"
"23","22","subtitles","SubRip/SRT","es-ES","Spanish (Spain) (Forced)","21","timing_corrected","-62","7","0.0"
"23","23","subtitles","SubRip/SRT","es-ES","Spanish (Spain)","22","timing_corrected","-62","491","0.0"
"23","24","subtitles","SubRip/SRT","ar-SA","Arabic (Forced)","23","timing_corrected","-62","7","0.0"
"23","25","subtitles","SubRip/SRT","ar-SA","Arabic","24","timing_corrected","-62","485","0.0"
"23","26","subtitles","SubRip/SRT","fr-FR","French (Forced)","25","timing_corrected","-62","6","0.0"
"23","27","subtitles","SubRip/SRT","fr-FR","French (France)","26","timing_corrected","-62","485","0.0"
"23","28","subtitles","SubRip/SRT","de","German (Forced)","27","timing_corrected","-62","6","0.0"
"23","29","subtitles","SubRip/SRT","de","German","28","timing_corrected","-62","484","0.0"
"23","30","subtitles","SubRip/SRT","it","Italian (Forced)","29","timing_corrected","-62","3","0.0"
"23","31","subtitles","SubRip/SRT","it","Italian","30","timing_corrected","-62","482","0.0"
"23","32","subtitles","SubRip/SRT","ja","Japanese","31","timing_corrected","-63","554","0.0"
"23","33","subtitles","SubRip/SRT","ja","Japanese (SDH)","32","timing_corrected","-63","554","0.0"
"23","34","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil) (Forced)","33","timing_corrected","-62","6","0.0"
"23","35","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil)","34","timing_corrected","-62","485","0.0"
"23","36","subtitles","SubRip/SRT","pt-PT","Portuguese (Portugal)","35","timing_corrected","-62","487","0.0"
"23","37","subtitles","SubRip/SRT","pl","Polish","36","timing_corrected","-62","481","0.0"
"23","38","subtitles","SubRip/SRT","nl","Dutch","37","timing_corrected","-62","478","0.0"
"23","39","subtitles","SubRip/SRT","nb","Norwegian Bokm̴l","38","timing_corrected","-62","479","0.0"
"23","40","subtitles","SubRip/SRT","fi","Finnish","39","timing_corrected","-62","480","0.0"
"23","41","subtitles","SubRip/SRT","fil","Filipino","40","timing_corrected","-62","479","0.0"
"23","42","subtitles","SubRip/SRT","tr","Turkish","41","timing_corrected","-62","483","0.0"
"23","43","subtitles","SubRip/SRT","sv","Swedish","42","timing_corrected","-62","483","0.0"
"23","44","subtitles","SubRip/SRT","el","Greek","43","timing_corrected","-62","486","0.0"
"23","45","subtitles","SubRip/SRT","he","Hebrew","44","timing_corrected","-62","481","0.0"
"23","46","subtitles","SubRip/SRT","ro","Romanian","45","timing_corrected","-62","483","0.0"
"23","47","subtitles","SubRip/SRT","id-ID","Indonesian (Forced)","46","timing_corrected","-62","4","0.0"
"23","48","subtitles","SubRip/SRT","id-ID","Indonesian","47","timing_corrected","-62","478","0.0"
"23","49","subtitles","SubRip/SRT","th-TH","Thai (Forced)","48","timing_corrected","-62","4","0.0"
"23","50","subtitles","SubRip/SRT","th-TH","Thai","49","timing_corrected","-62","487","0.0"
"23","51","subtitles","SubRip/SRT","ko","Korean","50","timing_corrected","-62","481","0.0"
"23","52","subtitles","SubRip/SRT","da","Danish","51","timing_corrected","-62","483","0.0"
"23","53","subtitles","SubRip/SRT","zh-Hans","Chinese (Simplified)","52","timing_corrected","-62","489","0.0"
"23","54","subtitles","SubRip/SRT","zh-Hant","Chinese (Traditional)","53","timing_corrected","-62","491","0.0"
"23","55","subtitles","SubRip/SRT","vi-VN","Vietnamese","54","timing_corrected","-62","483","0.0"
"23","56","subtitles","SubRip/SRT","uk","Ukrainian","55","timing_corrected","-62","483","0.0"
"23","57","subtitles","SubRip/SRT","hu","Hungarian","56","timing_corrected","-62","483","0.0"
"23","58","subtitles","SubRip/SRT","cs","Czech","57","timing_corrected","-62","484","0.0"
"23","59","subtitles","SubRip/SRT","hr","Croatian","58","timing_corrected","-62","485","0.0"
"23","60","subtitles","SubRip/SRT","ms-MY","Malay","59","timing_corrected","-62","482","0.0"
"23","61","subtitles","SubRip/SRT","hi","Hindi (Forced)","60","timing_corrected","-62","7","0.0"
"23","62","subtitles","SubRip/SRT","hi","Hindi","61","timing_corrected","-62","489","0.0"
"24","1","audio","Opus","ja","Japanese","1","unchanged_timing","0","2227","0.0"
"24","2","audio","Opus","ja","Japanese 2.0 (Blu-ray)","","added","0","",""
"24","3","audio","Opus","en","English","2","timing_corrected","928","2197","0.0"
"24","4","audio","Opus","es-419","Spanish (Latin America)","3","timing_corrected","951","2196","0.0"
"24","5","audio","Opus","es-ES","Spanish (Spain)","4","timing_corrected","907","2198","0.0"
"24","6","audio","Opus","ar-SA","Arabic","5","timing_corrected","928","2197","0.0"
"24","7","audio","Opus","fr-FR","French (France)","6","timing_corrected","928","2197","0.0"
"24","8","audio","Opus","de","German","7","timing_corrected","907","2198","0.0"
"24","9","audio","Opus","it","Italian","8","timing_corrected","907","2198","0.0"
"24","10","audio","Opus","pt-BR","Portuguese (Brazil)","9","timing_corrected","907","2198","0.0"
"24","11","audio","Opus","id-ID","Indonesian","10","timing_corrected","928","2197","0.0"
"24","12","audio","Opus","th-TH","Thai","11","timing_corrected","928","2197","0.0"
"24","13","audio","Opus","hi","Hindi","12","timing_corrected","907","2198","0.0"
"24","14","subtitles","SubStationAlpha","en","English","13","timing_corrected","166","3046","0.0"
"24","15","subtitles","SubRip/SRT","en","English (SDH)","14","timing_corrected","887","504","0.0"
"24","16","subtitles","SubStationAlpha","en","English (Dub)","15","timing_corrected","166","3080","0.0"
"24","17","subtitles","SubStationAlpha","en","English (Signs & Songs)","16","timing_corrected","166","2629","0.0"
"24","18","subtitles","SubStationAlpha","en","English (Honorifics)","17","timing_corrected","166","3046","0.0"
"24","19","subtitles","SubRip/SRT","es-419","Spanish (Latin America) (Forced)","18","timing_corrected","887","9","0.0"
"24","20","subtitles","SubRip/SRT","es-419","Spanish (Latin America)","19","timing_corrected","887","396","0.0"
"24","21","subtitles","SubRip/SRT","es-ES","Spanish (Spain) (Forced)","20","timing_corrected","887","10","0.0"
"24","22","subtitles","SubRip/SRT","es-ES","Spanish (Spain)","21","timing_corrected","887","400","0.0"
"24","23","subtitles","SubRip/SRT","es-ES","Spanish (Spain) (Dub)","22","timing_corrected","887","367","0.0"
"24","24","subtitles","SubRip/SRT","ar-SA","Arabic (Forced)","23","timing_corrected","887","5","0.0"
"24","25","subtitles","SubRip/SRT","ar-SA","Arabic","24","timing_corrected","887","398","0.0"
"24","26","subtitles","SubRip/SRT","fr-FR","French (Forced)","25","timing_corrected","887","10","0.0"
"24","27","subtitles","SubRip/SRT","fr-FR","French (France)","26","timing_corrected","887","399","0.0"
"24","28","subtitles","SubRip/SRT","fr-FR","French (Dub)","27","timing_corrected","887","450","0.0"
"24","29","subtitles","SubRip/SRT","de","German (Forced)","28","timing_corrected","887","9","0.0"
"24","30","subtitles","SubRip/SRT","de","German","29","timing_corrected","887","401","0.0"
"24","31","subtitles","SubRip/SRT","it","Italian (Forced)","30","timing_corrected","887","10","0.0"
"24","32","subtitles","SubRip/SRT","it","Italian","31","timing_corrected","887","395","0.0"
"24","33","subtitles","SubRip/SRT","it","Italian (Dub)","32","timing_corrected","887","383","0.0"
"24","34","subtitles","SubRip/SRT","ja","Japanese","33","timing_corrected","886","490","0.0"
"24","35","subtitles","SubRip/SRT","ja","Japanese (SDH)","34","timing_corrected","886","490","0.0"
"24","36","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil) (Forced)","35","timing_corrected","887","5","0.0"
"24","37","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil)","36","timing_corrected","887","394","0.0"
"24","38","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil) (Dub)","37","timing_corrected","887","393","0.0"
"24","39","subtitles","SubRip/SRT","pt-PT","Portuguese (Portugal)","38","timing_corrected","887","395","0.0"
"24","40","subtitles","SubRip/SRT","pl","Polish","39","timing_corrected","887","399","0.0"
"24","41","subtitles","SubRip/SRT","nl","Dutch","40","timing_corrected","887","388","0.0"
"24","42","subtitles","SubRip/SRT","nb","Norwegian Bokm̴l","41","timing_corrected","887","399","0.0"
"24","43","subtitles","SubRip/SRT","fi","Finnish","42","timing_corrected","887","400","0.0"
"24","44","subtitles","SubRip/SRT","fil","Filipino","43","timing_corrected","887","402","0.0"
"24","45","subtitles","SubRip/SRT","tr","Turkish","44","timing_corrected","887","398","0.0"
"24","46","subtitles","SubRip/SRT","sv","Swedish","45","timing_corrected","887","401","0.0"
"24","47","subtitles","SubRip/SRT","el","Greek","46","timing_corrected","887","396","0.0"
"24","48","subtitles","SubRip/SRT","he","Hebrew","47","timing_corrected","887","398","0.0"
"24","49","subtitles","SubRip/SRT","ro","Romanian","48","timing_corrected","887","395","0.0"
"24","50","subtitles","SubRip/SRT","id-ID","Indonesian (Forced)","49","timing_corrected","887","9","0.0"
"24","51","subtitles","SubRip/SRT","id-ID","Indonesian","50","timing_corrected","887","396","0.0"
"24","52","subtitles","SubRip/SRT","id-ID","Indonesian (Dub)","51","timing_corrected","887","386","0.0"
"24","53","subtitles","SubRip/SRT","th-TH","Thai (Forced)","52","timing_corrected","887","5","0.0"
"24","54","subtitles","SubRip/SRT","th-TH","Thai","53","timing_corrected","887","403","0.0"
"24","55","subtitles","SubRip/SRT","ko","Korean","54","timing_corrected","887","403","0.0"
"24","56","subtitles","SubRip/SRT","da","Danish","55","timing_corrected","887","395","0.0"
"24","57","subtitles","SubRip/SRT","zh-Hans","Chinese (Simplified)","56","timing_corrected","887","399","0.0"
"24","58","subtitles","SubRip/SRT","zh-Hant","Chinese (Traditional)","57","timing_corrected","887","399","0.0"
"24","59","subtitles","SubRip/SRT","vi-VN","Vietnamese","58","timing_corrected","887","398","0.0"
"24","60","subtitles","SubRip/SRT","uk","Ukrainian","59","timing_corrected","887","397","0.0"
"24","61","subtitles","SubRip/SRT","hu","Hungarian","60","timing_corrected","887","397","0.0"
"24","62","subtitles","SubRip/SRT","cs","Czech","61","timing_corrected","887","399","0.0"
"24","63","subtitles","SubRip/SRT","hr","Croatian","62","timing_corrected","887","399","0.0"
"24","64","subtitles","SubRip/SRT","ms-MY","Malay","63","timing_corrected","887","399","0.0"
"24","65","subtitles","SubRip/SRT","hi","Hindi (Forced)","64","timing_corrected","887","10","0.0"
"24","66","subtitles","SubRip/SRT","hi","Hindi","65","timing_corrected","887","399","0.0"
